"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Negative feedback from users: Hide all","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Negative feedback from users: Hide"
1283890567109071,100064644191880,"ISB International School Bangkok","𝗛𝗼𝗻𝗼𝗿𝗶𝗻𝗴 𝗛𝗲𝗿 𝗠𝗮𝗷𝗲𝘀𝘁𝘆 𝗤𝘂𝗲𝗲𝗻 𝗦𝗶𝗿𝗶𝗸𝗶𝘁, 𝗧𝗵𝗲 𝗤𝘂𝗲𝗲𝗻 𝗠𝗼𝘁𝗵𝗲𝗿

This week, the ISB community came together in deep respect and remembrance of Her Majesty Queen Sirikit, The Queen Mother of Thailand, who passed away peacefully on 24 October 2025 at the age of 93.

In separate assemblies across the Elementary, Middle, and High Schools, students, faculty, and staff paid tribute to Her Majesty’s lifelong devotion to the nation. Her compassion, leadership, and dedication to the Thai people continue to inspire us all.

May Her Majesty Queen Sirikit, The Queen Mother, rest in eternal peace, and may her legacy live on in our hearts.",,0,"11/05/2025 20:12",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0a5M8DGuTF3gF1qjyDbLm995u4TW66m16YCLkvMyizXjHXkpySDyfyDTbbwows4cAl,0,0,Photos,,,,,Lifetime,16889,9973,258,230,4,24,2127,1335,792,,1,,,,,,
1284699317028196,100064644191880,"ISB International School Bangkok","𝗘𝗻 𝗡𝗶𝗰𝗵𝗶: 𝗝𝗮𝗽𝗮𝗻𝗲𝘀𝗲 𝗔𝗿𝘁 𝗖𝘂𝗹𝘁𝘂𝗿𝗲 𝗮𝗻𝗱 𝗙𝗼𝗼𝗱 𝗙𝗮𝗶𝗿
The event held on November 1 was called Ennichi, which originally referred to a day when a deity or Buddha was believed to form a spiritual connection (En) with the human world. These days were considered opportunities for people to establish a bond with a specific deity or Buddha, believed to bring blessings or salvation. Over time, as crowds gathered at temples and shrines on such days, merchants began setting up markets and festivals, eventually giving rise to the lively Ennichi events filled with food stalls and games that we see today.

The Japanese Heritage Language and Culture club holds this Ennichi event every year to share Japanese culture and traditions with the ISB community. The event features Japanese snacks, foods, and traditional games. Thanks to the strong support from parents, it has become a lively and joyful annual event.",,0,"11/06/2025 19:48",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02V6hozQEx8bk4xRzTSmayr2C3wVY3hrBuqsmepSjpUzJLYcPuTAunZSVREejqk4Jtl,0,0,Photos,,,,,Lifetime,5460,2511,62,58,0,4,838,564,274,,,,,,,,
1285582486939879,100064644191880,"ISB International School Bangkok","Last week, Grade 5 welcomed members of the UNHCR High School Club, who visited to share about their important work raising awareness of refugees in Thailand. The high school students spoke about the challenges many refugees face and how their club promotes understanding, empathy, and action within our school community.

In Literacy this semester, Grade 5 students have been exploring stories of hope and determination, reading both fiction and nonfiction texts about migrants and refugees, past and present. Meeting with the UNHCR Club allowed students to make meaningful connections between their classroom learning and real-world experiences.

This buddy opportunity not only deepens Grade 5 students’ understanding of global issues but also helps them see how young people can make a difference through kindness and advocacy. These partnerships with older students inspire elementary learners by showing positive role models who lead with empathy and purpose. At the same time, high school students gain valuable leadership and mentoring experience. Together, both groups are reminded of the power of compassion and the importance of standing up for others, near and far.",,0,"11/07/2025 20:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0b8cbxyK24PPtHQ2A3DqYg8TkbafiypaB7hgigEwwaZeEqsRJJfpzi1NiC9FWHeTxl,0,0,Photos,,,,,Lifetime,8505,4075,90,80,3,7,1188,693,494,1,,,,,,,
1286512333513561,100064644191880,"ISB International School Bangkok","Loy Krathong is one of Thailand’s most cherished festivals, celebrated on the night of the full moon in the twelfth lunar month. It is a time for people to come together and float small, beautifully handcrafted boats called krathongs on water to honor the Goddess of Water. The floating of the krathongs symbolizes letting go of negativity, expressing gratitude, and welcoming good fortune for the year ahead.

At ISB, our students, parents, and community members gathered to learn about and celebrate this meaningful Thai tradition. The event was filled with creativity, reflection, and a sense of shared appreciation for the beauty of Thai culture.

Thank you to our students, parents, and the ISB community for joining us in celebrating Loy Krathong. We are grateful for the moments of connection and understanding that make our community so special.

#ISB #ISBTHAILAND #ISBCommunity #LoyKrathong",,0,"11/08/2025 20:00",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid037pr7bSM3yeu5mRFkgTd2YWA2YnXTMVYu1txHdE5XWJtbmjcxS9xsxtgTM5AvkR8el,0,0,Photos,,,,,Lifetime,6803,3094,109,102,1,6,963,480,483,,,,,,,,
1287470686751059,100064644191880,"ISB International School Bangkok","It was an incredible three days in Singapore. All three ISB teams made it to the elimination rounds, with our freshman team reaching the quarterfinals in their first competition.

𝗢𝘂𝗿 𝘁𝘄𝗼 𝗲𝘅𝗽𝗲𝗿𝗶𝗲𝗻𝗰𝗲𝗱 𝘁𝗲𝗮𝗺𝘀 𝗮𝗱𝘃𝗮𝗻𝗰𝗲𝗱 𝘁𝗼 𝘁𝗵𝗲 𝘀𝗲𝗺𝗶𝗳𝗶𝗻𝗮𝗹𝘀 𝗮𝗻𝗱 𝗲𝗮𝗿𝗻𝗲𝗱 𝘁𝗼𝗽 𝗮𝘄𝗮𝗿𝗱𝘀 𝗼𝘂𝘁 𝗼𝗳 𝟯𝟵 𝘁𝗲𝗮𝗺𝘀.
𝗧𝗲𝗮𝗺 𝟴𝟴𝟲𝟭𝗚 𝗿𝗲𝗰𝗲𝗶𝘃𝗲𝗱 𝘁𝗵𝗲 𝗜𝗻𝗻𝗼𝘃𝗮𝘁𝗲 𝗔𝘄𝗮𝗿𝗱 𝗳𝗼𝗿 𝗰𝗿𝗲𝗮𝘁𝗶𝘃𝗲 𝗮𝗻𝗱 𝗮𝗱𝘃𝗮𝗻𝗰𝗲𝗱 𝗱𝗲𝘀𝗶𝗴𝗻.
𝗧𝗲𝗮𝗺 𝟴𝟴𝟲𝟭𝗘 𝗿𝗲𝗰𝗲𝗶𝘃𝗲𝗱 𝘁𝗵𝗲 𝗝𝘂𝗱𝗴𝗲𝘀 𝗔𝘄𝗮𝗿𝗱 𝗳𝗼𝗿 𝗰𝗼𝗹𝗹𝗮𝗯𝗼𝗿𝗮𝘁𝗶𝗼𝗻, 𝘀𝗽𝗼𝗿𝘁𝘀𝗺𝗮𝗻𝘀𝗵𝗶𝗽, 𝗮𝗻𝗱 𝗽𝗲𝗿𝗳𝗼𝗿𝗺𝗮𝗻𝗰𝗲.

We were very proud of our students for their teamwork, creativity, and school spirit. Thank you to Elle Babar and Frank Sambula for their amazing support throughout the trip. It was a great start to the season for ISB Robotics.

#ISB #isbthailand #ISBHighSchool",,0,"11/09/2025 21:24",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0TWkV8yessnGt1YtwMwXiqG6ebV4HbDhX5Eh8iEjk683ynT64vAwhzTtBUw735Vdol,0,0,Photos,,,,,Lifetime,11720,5768,188,168,9,11,1085,501,584,,,,,,,,
1288307033334091,100064644191880,"ISB International School Bangkok","𝗪𝗵𝗮𝘁 𝗮𝗻 𝗶𝗻𝗰𝗿𝗲𝗱𝗶𝗯𝗹𝗲 𝘄𝗲𝗲𝗸𝗲𝗻𝗱 𝗳𝗼𝗿 𝗜𝗦𝗕 𝗦𝘄𝗶𝗺 𝘁𝗲𝗮𝗺!  We hosted 23 teams and just over 800 swimmers!

𝗠𝗲𝗲𝘁 𝗛𝗶𝗴𝗵𝗹𝗶𝗴𝗵𝘁𝘀:

ISB was the overall Swim Meet Champion: 2762.5 points

Age Group High Points: 1st place in 8 out of 10 age groups!

𝗥𝗲𝗹𝗮𝘆 𝗥𝗲𝗰𝗼𝗿𝗱𝘀:

Girls 9/10 200 Medley: Mickey Dong, Alice Cheng, Billie Jurisoo, Napin Romsala

Girls 13/14 200 Free & 200 Medley (School Record!): Penn Chantaramporn, Bay Bay Tharr, Emily Fan, Meinian Chen

𝗜𝗻𝗱𝗶𝘃𝗶𝗱𝘂𝗮𝗹 𝗥𝗲𝗰𝗼𝗿𝗱𝘀:

Otto Sarntawanpas – 9/10 200m Breaststroke

Pax Kantakom – 11/12 200m Backstroke

Manee Chen – 13/14 100m Fly & 200m Free

Jenis Sunthornrangsri – 15+ 50m, 100m, 200m Breaststroke

A very successful weekend by any account!

𝗡𝗲𝘅𝘁 𝘂𝗽: 𝗜𝗔𝗦𝗔𝗦 𝘃𝘀 𝗔𝗣𝗔𝗖 𝗔𝗹𝗹-𝗦𝘁𝗮𝗿 𝗪𝗲𝗲𝗸𝗲𝗻𝗱 𝗮𝘁 𝗜𝗦𝗕!

Nov 21: Friday Night Relays
Nov 22: Individual Races

Our varsity swimmers will join the IASAS All-Star team to compete against top swimmers from 𝗖𝗵𝗶𝗻𝗮, 𝗞𝗼𝗿𝗲𝗮, 𝗝𝗮𝗽𝗮𝗻, 𝗩𝗶𝗲𝘁𝗻𝗮𝗺, 𝗮𝗻𝗱 𝘁𝗵𝗲 𝗣𝗵𝗶𝗹𝗶𝗽𝗽𝗶𝗻𝗲𝘀. It’s going to be fast, thrilling, and unforgettable, don’t miss it!

#ISBSwimming #SwimMeetChampions #AllStarWeekend #FastAndFurious #ISBPride",,0,"11/10/2025 18:57",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02EMNVJLoAyq5BsrRoSozehgyzKJFHxBynQZh5FJh3ZNGXK8HPdBsY4k6ge3ztf12sl,0,0,Photos,,,,,Lifetime,8473,3961,140,133,2,5,1220,666,554,,,,,,,,
1290370176461110,100064644191880,"ISB International School Bangkok","Grade 8 and finance-interested high school students were inspired by Khun Jirayut “Topp” Srupsrisopa, Founder and Group CEO of Bitkub Capital Group Holdings. This event was co-hosted by both the middle school and the high school “Next Gen” Financial Literacy Club, a group dedicated to empowering our generation and the next with essential financial literacy skills.

Our mission was a wonderful success. Students gained essential investment knowledge and left feeling motivated to take charge of their financial futures.
We are deeply grateful to Khun Topp for dedicating his valuable time to inspire our students and for his generous offer to continue this momentum through future collaborations with Bitkub, especially for our High School students.",,0,"11/12/2025 21:44",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02mPvCAVUMAibE4A5eUej5P7q1gyvFcBB7fMWCtU4zcAAzLjAAJKetT96rV179M7Rdl,0,0,Photos,,,,,Lifetime,9927,4902,118,107,3,8,1024,470,554,,,,,,,,
1291202649711196,100064644191880,"ISB International School Bangkok","On 12 November, our community came together in quiet reflection as we honored the life and legacy of Her Majesty Queen Sirikit The Queen Mother. In the stillness of the ISB Theatre, students, educators, parents, and distinguished guests, including Ms. Supamas Isarabhakdi from the Prime Minister’s Office, gathered to celebrate a life devoted to culture, craftsmanship, and service.
At ISB, moments like this are more than ceremonies, they are opportunities for our international community to learn from, honor, and connect deeply with the cultural heritage of Thailand. Led by our students, the Royal Anthem opened the morning with dignity and gratitude, setting the tone for a shared experience rooted in respect and understanding across cultures.
Each part of the program - the Khon performance, student poetry and reflections, a commemorative film, and an ROTC Tribute - became a lens through which our diverse community could engage with Her Majesty’s enduring influence. Students and guests alike experienced not only the beauty of Thai tradition, but the power of learning side by side across languages, backgrounds, and perspectives.
Following the ceremony, our Royal Exhibition continued this exchange of culture and learning. Through traditional Thai dress, biography, and hands-on workshops in weaving and mask-making, students explored heritage in ways that encouraged curiosity, collaboration, and cross-cultural connection. These shared experiences help our learners understand one another and the world around them, more deeply.
In this way, honoring the Queen Mother reflects the heart of an ISB education. Every day, our students learn from one another’s cultures, listen with openness, and collaborate across differences. It is through these experiences that they grow into true global citizens, ready to thrive, contribute, and lead with understanding in an interconnected world.

#ISB #InternationalSchoolBangkok #QueenMother #ThaiCulture #ISBCommunity #HonoringTradition",,0,"11/13/2025 22:25",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0ecSCpjhdXKxZLsK8aXYUCJcA9yQDjK26bbgy8yVr6cnormBq5EZ1ABGL22fjcoool,0,0,Photos,,,,,Lifetime,9767,4597,190,168,9,13,2036,1420,616,,,,,,,,
1292909082873886,100064644191880,"ISB International School Bangkok","A Tribute to Her Majesty Queen Sirikit Exhibition and Grand Opening Ceremony","On 12 November, our community came together in quiet reflection to honor the life and legacy of Her Majesty Queen Sirikit The Queen Mother. Students, educators, families, and distinguished guests - including H.E. Ms. Supamas Isarabhakdi from the Minister, Prime Minister’s Office - gathered to celebrate a life devoted to culture, craftsmanship, and service.
At ISB, moments like this deepen our shared understanding as an international community. Led by our students, the Royal Anthem opened the ceremony with dignity, followed by a Khon performance, student poetry and reflections, a commemorative film, and an ROTC Tribute - each offering a meaningful way to engage with Thai heritage.
Our Royal Exhibition continued this learning through traditional Thai dress, biography, and hands-on workshops in weaving and mask-making. These experiences invite students to explore culture together, across languages and backgrounds, strengthening the skills and mindsets they need to thrive as global citizens in an interconnected world.
#ISB #InternationalSchoolBangkok #QueenMother #ThaiCulture #ISBCommunity #HonoringTradition",98,"11/15/2025 23:41",N/A,https://www.facebook.com/reel/843524708055658/,0,0,Videos,,,,,Lifetime,8019,6308,270,235,9,26,280,280,,,,65891.465,9.647,0,0,0,
1293632102801584,100064644191880,"ISB International School Bangkok","Thank you, School Track, for visiting ISB and creating such a wonderful video. Watch more below!

",,0,"11/16/2025 21:10",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0wBbMTBV2GFYaqTJ5SBmzjZW5xcaviaakCojs8Lj3AmiJLCCSFYniFvaCazfXS7Nol,0,0,Links,,,,,Lifetime,21782,10976,390,278,44,68,1249,510,,739,1,,,,,,
1293726489458812,100064644191880,"ISB International School Bangkok","What an incredible evening celebrating the achievements of our IASAS Art, Film, and MUN delegates! Thank you to everyone who joined us for a night of recognition, connection, and pride. Hosted by our amazing Booster Club, this banquet honored the hard work, creativity, and commitment of our students and coaches.

#ISB #ISBTHAILAND #IASAS",,0,"11/17/2025 00:16",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02qhF97BXpdqeDwiPxKX4SSkZ149gVg9hRnGiQa3fjqpdeLM3DL191JJWwPYqgPHeWl,0,0,Photos,,,,,Lifetime,7420,3572,76,70,1,5,845,475,370,,,,,,,,
1297770085721119,100064644191880,"ISB International School Bangkok","This weekend, ISB held a special in-house Model United Nations conference exclusively for our middle school students. Nearly 70 participants stepped into the role of delegates, delivering prepared opening speeches, responding thoughtfully to challenging questions, and engaging in real diplomatic dialogue. The event provided a supportive space for students to strengthen their public speaking, critical thinking, and collaboration skills while gaining confidence in formal debate. It was an energizing day of learning, leadership, and global-minded discussion.

#ISB 
#ISBTHAILAND 
#ISBMUN",,0,"11/20/2025 23:21",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0iYFHvGSQGKafWX6BG8PhsYpGDaa84AC7NN5ZbTfvt3oiks3DhsGdiX2Xe5ofeZMVl,0,0,Photos,,,,,Lifetime,8811,4734,106,91,3,12,1189,753,436,,,,,,,,
1300322705465857,100064644191880,"ISB International School Bangkok","What an incredible Intercultural Week! 
From music and dance to games, art, traditions, and food, our students explored the beauty of “Many Cultures, One Community.”
Huge thanks to our amazing parent volunteers, teachers, IAs, and the team who brought this joyful week to life. ISB is truly stronger together!

#ISB #ISBThailand #ISBInterculturalWeek",,0,"11/23/2025 23:51",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02XGQV2uaeXM9VtktNEco91hHDVHHm6rDxkQ8Yr2R2xex8YErZNMBe2ChyEuUzuf4ml,0,0,Photos,,,,,Lifetime,17186,8517,203,186,5,12,3013,2067,946,,1,,,,,,
1302859558545505,100064644191880,"ISB International School Bangkok","𝗛𝗮𝘁𝘆𝗮𝗶 𝗳𝗮𝗺𝗶𝗹𝗶𝗲𝘀 𝗻𝗲𝗲𝗱 𝗼𝘂𝗿 𝗵𝗲𝗹𝗽.    

ISB is collecting essential items for those affected by the flooding.

Drop-offs can be made  𝗮𝘁 𝘁𝗵𝗲 𝗺𝗮𝗶𝗻 𝗲𝗻𝘁𝗿𝗮𝗻𝗰𝗲 𝗯𝘆 𝘁𝗵𝗲 𝗣𝗮𝗻𝘁𝗵𝗲𝗿 𝘀𝘁𝗮𝘁𝘂𝗲. Donate by 3 December.

𝗦𝗰𝗮𝗻 𝘁𝗵𝗲 𝗤𝗥 𝗰𝗼𝗱𝗲 𝘁𝗼 𝘀𝗲𝗲 𝘄𝗵𝗮𝘁’𝘀 𝗻𝗲𝗲𝗱𝗲𝗱. 
Please note: Some ISB parent groups are also organizing their own donation efforts.  Check your parent WhatsApp groups for more ways to support.",,0,"11/26/2025 17:48",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0373k6Vje8Zeq2ACV4zcT8EuuxB6L56CG5UXpt3YRZKMYoUxjmGZhWBDVEbgRrFfzkl,0,0,Photos,,,,,Lifetime,18641,12713,166,134,10,22,313,227,86,,,,,,,,
1303762381788556,100064644191880,"ISB International School Bangkok","History. Made.
For the first time ever, our 𝗜𝗔𝗦𝗔𝗦 𝗚𝗼𝗹𝗱 𝗶𝗻 𝗦𝗼𝗰𝗰𝗲𝗿, 𝗖𝗿𝗼𝘀𝘀 𝗖𝗼𝘂𝗻𝘁𝗿𝘆, 𝗮𝗻𝗱 𝗩𝗼𝗹𝗹𝗲𝘆𝗯𝗮𝗹𝗹 - 𝗶𝗻 𝘁𝗵𝗲 𝘀𝗮𝗺𝗲 𝘆𝗲𝗮𝗿.Three teams. Three trophies. One unstoppable force.
These athletes showed what it means to be an ISB Panther  - taking risks, pushing limits, and proving that girls’ sports aren’t just part of the story…  𝘁𝗵𝗲𝘆 𝗔𝗥𝗘 𝘁𝗵𝗲 𝗵𝗲𝗮𝗱𝗹𝗶𝗻𝗲.
To every athlete, coach, and supporter: thank you for lifting each other up and showing our community what unity, grit, and girl power look like at ISB.
  𝗣𝗮𝗻𝘁𝗵𝗲𝗿 𝗵𝗶𝘀𝘁𝗼𝗿𝘆 𝗵𝗮𝘀 𝗮 𝗻𝗲𝘄 𝗰𝗵𝗮𝗽𝘁𝗲𝗿 -  𝘄𝗿𝗶𝘁𝘁𝗲𝗻 𝗯𝘆 𝗴𝗶𝗿𝗹𝘀. 🖤💛

 #ISBPanthers #GirlPower #IASAS2025 #PantherPride #CuriousCourageousEmpowered #ISBAthletics

Credit : ISMANILA",,0,"11/27/2025 20:58",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0T6WKbDk1cj6yVYgemXnPNopRQDtB6TzJNESde42AyiQjp114HfSx8JpYvTP15JkJl,0,0,Photos,,,,,Lifetime,17251,8478,445,385,52,8,2788,1582,1206,,,,,,,,
1305986028232858,100064644191880,"ISB International School Bangkok","On 21–22 November, ISB and fellow IASAS swim teams hosted the seventh annual “Best on Best” swim competition, welcoming the top athletes from the Asian Pacific Athletics Conference (APAC) to campus. ISB has now hosted this event four times, including the inaugural meet in 2016.

In this unique competition format, swimmers from each conference combine to form two mixed teams, setting aside their traditional school colors for the weekend. Historically, APAC has held a strong advantage, winning four of the previous six meets. This year followed the same pattern, with APAC securing a decisive victory over IASAS by a final score of 526 to 256.

Despite the overall result, ISB earned a notable highlight from its girls team, which broke seven school records and amassed the highest point total of any individual school squad, male or female, at the competition. New school records were set by freshman Manee Chen, junior Jenis Sunthornrangsri, and senior Napat Romsala.

A heartfelt thank you to all ISB students, parents, and our Booster Club for their truly spectacular support throughout the event as well as to all visiting athletes and families from other teams for making this event such a memorable and spirited occasion.",,0,"11/30/2025 20:13",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid0br7bRz7NqXg9rJd8g2ZAGHKM2JGuiKLd5MEkR4AqZtXwWZTeFhP3FEWTG6CzTsRKl,0,0,Photos,,,,,Lifetime,7429,3860,86,80,2,4,610,359,251,,1,,,,,,
1306762948155166,100064644191880,"ISB International School Bangkok","ROTC students (Year 1–3), together with the Territorial Defense School and the Army Reserve Training Center, joined the Royal Volunteer Service to support and assist the public who came to pay respects to Her Majesty the Queen Mother at the Royal Palace on Saturday, 22 November 2025.",,0,"12/01/2025 19:26",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid02hMSiibhKoB2NtDum3t1kqxUFtPCgWmUr7LQVzaAmrQUf23Kqf3iirBBtGGouXcFTl,0,0,Photos,,,,,Lifetime,8353,4267,150,137,4,9,939,499,439,1,,,,,,,
1307462931418501,100064644191880,"ISB International School Bangkok","Discover how ISB’s high school program supports students academically and personally.
Our High School Pathways Webinar will walk you through AP & IB options, student life, sports, arts, and our Syracuse University partnership that offers early college credit.

📅 𝗗𝗲𝗰 𝟭𝟬, 𝟮𝟬𝟮𝟱 — 𝟳𝗽𝗺 (𝗕𝗮𝗻𝗴𝗸𝗼𝗸 𝗧𝗶𝗺𝗲)
🖥️ 𝗢𝗻𝗹𝗶𝗻𝗲 𝗭𝗼𝗼𝗺 𝗪𝗲𝗯𝗶𝗻𝗮𝗿

We look forward to welcoming your family and answering your questions.

 𝗥𝗲𝗴𝗶𝘀𝘁𝗲𝗿 𝗻𝗼𝘄: https://docs.google.com/forms/d/e/1FAIpQLSdWlz0ZaVb4A6pMs1GLf8WTOECgmohDT7cDsl3OqxhGh6FRCA/viewform",,0,"12/02/2025 18:23",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid091DSAkcJ18FnnpxSA67aKdyT2qSc8Xfb3Knt8e1428YnZo1mM9e6jzAGmSBPKsiol,0,0,Photos,,,,,Lifetime,5490,2819,42,37,1,4,85,38,38,9,,,,,,,
1308408381323956,100064644191880,"ISB International School Bangkok","𝗪𝗲 𝘄𝗿𝗮𝗽𝗽𝗲𝗱 𝘂𝗽 𝗮𝗻 𝗮𝗺𝗮𝘇𝗶𝗻𝗴 𝟰𝘁𝗵 𝗔𝗻𝗻𝘂𝗮𝗹 𝗕𝗹𝗮𝗰𝗸 & 𝗚𝗼𝗹𝗱 𝗙𝗜𝗥𝗦𝗧 𝗟𝗲𝗴𝗼 𝗟𝗲𝗮𝗴𝘂𝗲 𝗥𝗼𝗯𝗼𝘁𝗶𝗰𝘀 𝗧𝗼𝘂𝗿𝗻𝗮𝗺𝗲𝗻𝘁 𝗼𝗻 𝗙𝗿𝗶𝗱𝗮𝘆, 𝗡𝗼𝘃. 𝟮𝟴!

Eight teams and more than 50 students from Grades 4–8 showcased their hard work in the Robot Game and shared their Innovation Project research. The energy was incredible, with parents, teachers, and students packing the CC Theater to cheer them on!

A huge congratulations to Team Brick Malfunction (Gr. 5) for taking 1st place overall with 375 points! 🏆 And in a thrilling finish, Middle School narrowly edged out Elementary School to reclaim the coveted ISB Team Trophy.

Special shoutout to our rookie Grade 4 team, Bouncy Powered Diamonds, for earning the CORE Values Award! 💛

We’re so proud of all our teams—this was fantastic practice as they gear up for the Thailand National Tournament on Feb 14–15. Go Panthers! 🐾💛🖤

#isb #isbthailand","𝗪𝗲 𝘄𝗿𝗮𝗽𝗽𝗲𝗱 𝘂𝗽 𝗮𝗻 𝗮𝗺𝗮𝘇𝗶𝗻𝗴 𝟰𝘁𝗵 𝗔𝗻𝗻𝘂𝗮𝗹 𝗕𝗹𝗮𝗰𝗸 & 𝗚𝗼𝗹𝗱 𝗙𝗜𝗥𝗦𝗧 𝗟𝗲𝗴𝗼 𝗟𝗲𝗮𝗴𝘂𝗲 𝗥𝗼𝗯𝗼𝘁𝗶𝗰𝘀 𝗧𝗼𝘂𝗿𝗻𝗮𝗺𝗲𝗻𝘁 𝗼𝗻 𝗙𝗿𝗶𝗱𝗮𝘆, 𝗡𝗼𝘃. 𝟮𝟴!

Eight teams and more than 50 students from Grades 4–8 showcased their hard work in the Robot Game and shared their Innovation Project research. The energy was incredible, with parents, teachers, and students packing the CC Theater to cheer them on!

A huge congratulations to Team Brick Malfunction (Gr. 5) for taking 1st place overall with 375 points! 🏆 And in a thrilling finish, Middle School narrowly edged out Elementary School to reclaim the coveted ISB Team Trophy.

Special shoutout to our rookie Grade 4 team, Bouncy Powered Diamonds, for earning the CORE Values Award! 💛

We’re so proud of all our teams—this was fantastic practice as they gear up for the Thailand National Tournament on Feb 14–15. Go Panthers! 🐾💛🖤

#isb #isbthailand",122,"12/04/2025 00:37",N/A,https://www.facebook.com/reel/1572378960610086/,0,0,Videos,,,,,Lifetime,3694,2929,52,50,1,1,83,83,,,,22994.133,7.176,0,0,0,
1311902607641200,100064644191880,"ISB International School Bangkok","𝗜𝗦𝗕 𝗖𝗲𝗹𝗲𝗯𝗿𝗮𝘁𝗲𝘀 𝗝𝗲𝗻𝗶𝘀 𝗦𝘂𝗻𝘁𝗵𝗼𝗿𝗻𝗿𝗮𝗻𝗴𝘀𝗿𝗶: 𝗦𝘁𝘂𝗱𝗲𝗻𝘁, 𝗔𝘁𝗵𝗹𝗲𝘁𝗲, 𝗧𝗵𝗮𝗶 𝗡𝗮𝘁𝗶𝗼𝗻𝗮𝗹 𝗦𝘄𝗶𝗺𝗺𝗲𝗿! 🇹🇭
It takes incredible discipline and commitment to balance academics with six days of training for the Thai National Swimming Team. Our remarkable 10th grader, Jenis, proved it was possible!

Jenis successfully represented Thailand at the Asian Youth Games, and she had the full support of the entire ISB community as she pursued her dreams at the highest level.

Watch the full interview about Jenis's journey, discipline, and preparation for the Asian Youth Games

#isb #isbthailand #ISBPanthers #isbspotlight","𝗜𝗦𝗕 𝗖𝗲𝗹𝗲𝗯𝗿𝗮𝘁𝗲𝘀 𝗝𝗲𝗻𝗶𝘀 𝗦𝘂𝗻𝘁𝗵𝗼𝗿𝗻𝗿𝗮𝗻𝗴𝘀𝗿𝗶: 𝗦𝘁𝘂𝗱𝗲𝗻𝘁, 𝗔𝘁𝗵𝗹𝗲𝘁𝗲, 𝗧𝗵𝗮𝗶 𝗡𝗮𝘁𝗶𝗼𝗻𝗮𝗹 𝗦𝘄𝗶𝗺𝗺𝗲𝗿! 🇹🇭
It takes incredible discipline and commitment to balance academics with six days of training for the Thai National Swimming Team. Our remarkable 10th grader, Jenis, proved it was possible!

Jenis successfully represented Thailand at the Asian Youth Games, and she had the full support of the entire ISB community as she pursued her dreams at the highest level.

Watch the full interview about Jenis's journey, discipline, and preparation for the Asian Youth Games

#isb #isbthailand #ISBPanthers #isbspotlight",203,"12/07/2025 17:26",uploaded,https://www.facebook.com/reel/4331783653760601/,0,0,Videos,,,,,Lifetime,17547,12998,756,646,93,17,1208,1207,,1,,252063.117,17.27,0,0,0,
1312871870877607,100064644191880,"ISB International School Bangkok","Our annual health fair is an opportunity to connect our community to providers in the healthcare world in and around Bangkok.  We were excited to have many parents participate and share their own knowledge; additionally, our very own HS students were able to showcase their efforts whether it be advocating for women's health or teaching the younger generation about healthy habits.   In its first year, the HS Health Organizations also hosted a Hack-a-thon competition to find ways to advance healthcare access via technology.  We were very happy with the turn out and support from our community.

#ISB #isbthailand",,0,"12/08/2025 18:54",N/A,https://www.facebook.com/ISBInternationalSchoolBangkok/posts/pfbid036sv23ViR1PzgrKce6hXNRjLbAWxwn7kEcYxiPyBHw3ScdVCuo2tRzDKK6tVBML26l,0,0,Photos,,,,,Lifetime,10723,5325,125,110,5,10,1725,1016,709,,,,,,,,
