"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
18065272376001991,17841409112206242,isb_thailand,"International School Bangkok","Make this summer meaningful with ISB’s engaging Summer School Program — open to all students, both from ISB and external families!

From June 16th to July 4th, 2025, students in Elementary, Middle, and High School can enjoy three weeks of fun, hands-on learning designed to spark curiosity, build new skills, and boost confidence. Classes run Monday to Friday, from 7:30 AM to 1:00 PM — the perfect balance of academic focus and summer fun.

Give your child the opportunity to grow, explore, and thrive in a world-class learning environment at ISB.

Registration is open now until June 13th.",0,"04/29/2025 04:00",https://www.instagram.com/p/DJBy0PGv7n1/,"IG image",,Lifetime,7746,3036,38,2,0,0,1
18385844350186018,17841409112206242,isb_thailand,"International School Bangkok","The Dance Club’s annual Legs 4 Legs charity showcase lit up the stage this past Wednesday!
This inspiring event brought together performers of all ages and talents — all to raise awareness and support for the Thailand Prostheses Foundation.

From dancing to singing and everything in between, each performance made a real impact in the lives of those in need. It was a beautiful celebration of creativity, community, and compassion.

Huge thanks to everyone who shared their talents for such a meaningful cause!

#Legs4Legs #ISBDanceClub #ISB",0,"04/25/2025 04:20",https://www.instagram.com/p/DI3h31hvKFF/,"IG carousel",,Lifetime,7473,2325,176,27,0,1,3
17879531808290135,17841409112206242,isb_thailand,"International School Bangkok","Step into the world of film! 🎬🎊 

The Hanuman Film Festival is here, and we're rolling out the red carpet to celebrate the incredible achievements of our young filmmakers. 

Join us on the 24th of April, for an evening of cinematic excellence as we showcase their talent on the big screen. Be inspired by their creativity, moved by their stories, and amazed by their dedication. Experience the magic of cinema and support our talented students! 🎞️

#ISB #GlobalEducation",0,"04/23/2025 21:00",https://www.instagram.com/p/DI0KvIGJIe_/,"IG image",,Lifetime,5266,1730,49,8,0,0,1
18083656783568902,17841409112206242,isb_thailand,"International School Bangkok","💦 Splashing, smiling, and celebrating Songkran at ISB!
Let the water fun begin! 🌼💛

#Songkran2025 #ISBCommunity #WaterFestival #ISBLife",0,"04/12/2025 22:00",https://www.instagram.com/p/DIX82KpvHec/,"IG image",,Lifetime,4875,1468,47,0,0,0,0
18064103020978947,17841409112206242,isb_thailand,"International School Bangkok","April 11 kicked off with a joyful Songkran water splash, as our Elementary and Middle School students celebrated the Thai New Year with lots of laughter and refreshing fun!

Following the splash, our community gathered for the Songkran Assembly, where students, staff, and families came together to honor Thai traditions through music, dance, and cultural rituals.

The day was extra meaningful as it also marked the last school day for the Class of 2025. Some seniors joined in the Songkran festivities, joyfully celebrating the end of their high school journey with smiles and splashes.

A big thank you to the parents who captured these special moments of our seniors, highlighting the significance of the day.

Wishing everyone a Happy Songkran—and best of luck to our seniors in their upcoming exams! 🌸
#Songkran2025 #ISBCommunity #ThaiNewYear #ISBES #ISBMS #ClassOf2025",0,"04/12/2025 06:41",https://www.instagram.com/p/DIWTsbXRxlH/,"IG carousel",,Lifetime,8467,2827,278,24,0,0,7
18497057011000300,17841409112206242,isb_thailand,"International School Bangkok","Thai flavors took over ISB! From crispy chive cakes to Hainanese chicken rice, the Thai Food Fair was a feast to remember. 🍜🥢 Sweet treats like Thai ice cream and colorful luk chup made the day even sweeter! 🍡💛

A big thank you to the Thai Parent Volunteer Community for making this event so special.✨

#ISBThailand #ThaiFoodFair #ISBCommunity #CultureThroughFood",0,"04/10/2025 23:30",https://www.instagram.com/p/DIS9kOzh8zA/,"IG carousel",,Lifetime,7605,2637,218,2,0,0,4
18054740888177119,17841409112206242,isb_thailand,"International School Bangkok","More than just a neighborhood, Nichada Thani is a vibrant, thriving expat community! 🌍 

With the renowned International School of Bangkok (ISB) at its heart, Nichada Thani provides a world-class education for your children. A place where you're not just a resident, but a part of a global family. From the moment you arrive, you’ll find a welcoming and supportive environment, connecting you with expats from all corners of the world.

Enjoy the convenience of on-site amenities including top-notch recreational facilities like swimming pools, tennis courts, and gyms, all within the comfort of a safe and secure setting with lush green spaces. 🌳

#ISB #GlobalEducation",0,"04/08/2025 21:20",https://www.instagram.com/p/DINlGjyNcBt/,"IG image",,Lifetime,5504,2107,71,0,2,0,1
18310154911233344,17841409112206242,isb_thailand,"International School Bangkok","Who knew math could taste this good? 😋➗ Grade 5 had a blast learning fractions by making Rice Krispies! From measuring ingredients to dividing treats, it was hands-on learning at its yummiest. 🍫📏 #RealLifeMath #FractionsFun #ISBLearns #SweetSuccess",0,"04/08/2025 04:16",https://www.instagram.com/p/DILv7FXvPXm/,"IG carousel",,Lifetime,6993,2282,173,17,2,1,1
17889045360122496,17841409112206242,isb_thailand,"International School Bangkok","🎉 A big congratulations to our newest International Honor Society members! 🌟 Their leadership and dedication will shine through events like Welcome Week, Open House, Graduation, and so much more. From guiding prospective families to leading special projects, they play a vital role in our community. Excited to see all they accomplish! #IHS #Leadership #ISB",0,"04/04/2025 22:35",https://www.instagram.com/p/DIDaf4XtQ3E/,"IG carousel",,Lifetime,7889,2741,255,47,1,0,6
18273882643268347,17841409112206242,isb_thailand,"International School Bangkok","""ISB High School students are not only intellectually curious and motivated but also engaged in their communities. They seek out opportunities to grow and make a meaningful impact as compassionate and forward-thinking global citizens."" - Becky Konowicz (University Counselor)

At ISB, we encourage our students to seek out learning opportunities helping them become compassionate and forward-thinking global citizens. 💡

We help our students prioritize various areas in their personal development, whether that’s empowering students to navigate various challenges or supporting their well-being. We help each student unlock their full potential and succeed. 🎓

#ISB #GlobalEducation",0,"04/03/2025 22:30",https://www.instagram.com/p/DIA1I0JiKR5/,"IG image",,Lifetime,5056,1943,64,1,0,0,0
18040260185208344,17841409112206242,isb_thailand,"International School Bangkok","🎶✨ A magical collaboration between our youngest and oldest musicians! The ES Panther Orff Ensemble and HS Wind Ensemble came together to celebrate music, movement, and storytelling. From a winter wonderland to a playful kitchen scene, their performances showcased creativity, connection, and the joy of making music together. Bravo to all the talented performers! 👏🎼 #ISBPanthers #MusicInMotion #CreativityInHarmony",0,"04/03/2025 04:01",https://www.instagram.com/p/DH-2Nfjvjjr/,"IG carousel",,Lifetime,6270,2304,136,2,0,0,4
18124673461441524,17841409112206242,isb_thailand,"International School Bangkok","🌟 Congratulations to the 2025 Pitch for Purpose Winners! 🌟

A huge shoutout to FacTs Team for winning this year’s Pitch for Purpose Challenge in collaboration with BRS Lawyers! 🏆👏

Their project, supporting Second Chance Bangkok (SCB), tackles fast fashion waste through a structured and impactful service initiative. The judges were impressed by their clear mission, innovative approach, and commitment to sustainability and education. 🌍♻️

We can't wait to see their project come to life! Stay tuned for updates. 💡✨ #ISBService #PitchForPurpose #Sustainability #ISBThailand",0,"04/02/2025 04:00",https://www.instagram.com/p/DH8RUfZBlcK/,"IG carousel",,Lifetime,8432,3386,313,13,0,1,8
18059701874084365,17841409112206242,isb_thailand,"International School Bangkok","Get ready to show your school spirit and paint the hallways with color, laughter, and energy; demonstrating what it means to be apart of the ISB community! 🎉

As a long standing tradition, Spirit Week at ISB helps our students foster unity, enthusiasm, connection, and camaraderie. Spirit Week gives our students opportunities to showcase their creativity and school spirit, while building a deeper connection with the school and the community. 🤝 

https://www.isb.ac.th/community/news-detail-page/~board/ms-news/post/ms-spirit-week-coming-soon

#ISB #GlobalEducation",0,"03/23/2025 20:00",https://www.instagram.com/p/DHkPQa3BV6C/,"IG image",,Lifetime,5017,2115,66,2,0,0,1
17973999974826396,17841409112206242,isb_thailand,"International School Bangkok","🌏🎉 What an Incredible IFF Celebration! 🎉🌏
At the beginning of February, we came together for an unforgettable day filled with culture, community, and connection! From the vibrant country parade to exciting games, delicious global cuisine, and breathtaking performances, every moment was a testament to the beauty of diversity. ✨🌍

A massive THANK YOU to our amazing parent volunteers and generous sponsors—your support made this event truly special. 💖
#IFF2025 #CulturalCelebration #GlobalConnections #StrongerTogether #FamilyFun #ISB #InternationalSchoolBangkok #CommunityEvent #CulturalDiversity #IFFCelebration",18,"03/12/2025 00:45",https://www.instagram.com/reel/DHF11lBS0iQ/,"IG reel",,Lifetime,6872,3648,216,12,3,4,6
17914044173986097,17841409112206242,isb_thailand,"International School Bangkok","ISB International Splash Swim Meet 2025 – Recap! 🌊

This past weekend, March 8-9, ISB hosted its annual International Splash Swim Meet, welcoming over 20 visiting teams from across Asia! 🌏💦 Our campus was buzzing with high-level competition, community spirit, and incredible performances in the 50-meter pool.

A huge thank you to all the athletes, coaches, families, and supporters who made this event unforgettable! 🙌 

See you next year for another splash-tastic event!

 #ISBSplash2025 #GoPanthers #SwimFast #ISB #SwimMeet # InternationalSchoolBangkok  #InternationalSwimming #ISBSwimming",0,"03/11/2025 01:21",https://www.instagram.com/p/DHDVkp8t79W/,"IG carousel",,Lifetime,7874,2792,297,23,1,1,5
18097633798523685,17841409112206242,isb_thailand,"International School Bangkok","""The mission of the EWC is to bring students into the outdoors and pose challenges in a real world setting.” - Elliott Bowyer, ISB Outdoor Education Director. 💬

Guided by our certified professional outdoor education instructors, the Wild Panthers team offers exceptional opportunities for ISB’s middle school students. 

ISB is committed to offering an extensive curriculum in Outdoor Education for all middle school students, delivered through are thorough program. This allows our students to gain hands on knowledge in the outdoors, tackling challenges in a safe yet stimulating environment. 🏕️

Learn more about our EWC program, and dive deeper into the wilderness. 
 
#ISB #GlobalEducation",0,"03/06/2025 19:00",https://www.instagram.com/p/DG4dv7Tu8Sx/,"IG image",,Lifetime,4769,1935,37,3,0,0,0
18022907864455806,17841409112206242,isb_thailand,"International School Bangkok","We had the honor to host AMDA College Of The Performing Arts with special guest and AMDA faculty-alumni, J Elaine Marcos. 🎞️ 

From her Broadway debut in Miss Saigon to appearing in films like St. Vincent with Bill Murray, J Elaine Marcos has a wealth of experience and talent. 

Her Broadway Musical Theatre workshop provided our students ways to break down the process of combining the disciplines of dancing, singing and acting turning our students into a Triple Threat! 🎭

Thank you to all students who participated and demonstrated their appetite for learning, and a big thank you to AMDA College Of The Performing Arts for their contribution towards our students development. 🎓

#ISB #GlobalEducation",0,"03/05/2025 00:00",https://www.instagram.com/p/DGz2daMBTsO/,"IG image",,Lifetime,4927,2003,52,14,0,1,2
17960253926884636,17841409112206242,isb_thailand,"International School Bangkok","Choosing the right program for your children's future is crucial. Here at ISB, we involve parents in these choices that shape the student's future. ✨ 

""ISB had a great session for parents explaining AP, AP Capstone, IB, Hybrid, and the regular ISB program before our children had to complete their registration"", said an ISB parent. 💬

Whether you’re looking to have your child study in the United States or Europe, choosing between AP, IB, or a hybrid program can be a daunting task. Our experienced in-house University Advisors are ready to help guide your children to higher education schools of their dreams.

Start the search for your child’s future education today. 📚

#ISB #GlobalEducation",0,"03/04/2025 19:00",https://www.instagram.com/p/DGzUHx8N96d/,"IG image",,Lifetime,3817,1436,27,0,0,0,0
17967553433726702,17841409112206242,isb_thailand,"International School Bangkok","🎨✨ The Elementary Art Show: CHEE VIT CHEE VA - Celebrating the Living of Life in Thailand ✨🎨
A big thank you to everyone who joined us last Friday for the opening of the Elementary Art Show at the new ISB Gallery: CHEE VIT CHEE VA! 🖌️💫
This vibrant exhibition showcases our young artists' interpretations of life in Thailand, celebrating the beauty, culture, and everyday moments that make this country so special. If you missed the opening, the show is still running until March 19th—don’t miss your chance to experience it!
📍 ISB Gallery
🗓 Now through March 19th
#ISBArtShow #CheeVitCheeVa #ISBGallery #StudentCreativity #ArtInEducation #ElementaryArtShow

Discover more about our arts program here:
 https://www.isb.ac.th/arts-activities-athletics/arts",0,"03/04/2025 17:00",https://www.instagram.com/p/DGzGb30Tkx-/,"IG carousel",,Lifetime,5017,1698,118,7,0,0,1
18291722650168556,17841409112206242,isb_thailand,"International School Bangkok","Huge shoutout to our #IASAS #TechCrew —the masterminds behind the scenes as part of the IASAS Dance, Drama & Tech Cultural Conventions (DDT)! 👏✨
From lighting and sound to set design and stage management, they brought The Grotto and Anon(ymous) to life with creativity and precision.
Next stop: Singapore (March 5-9) for the IASAS DDT! We’re so proud of their talent and can’t wait to see them shine! 🌍🎬
#IASAS2025 #IASASDanceDramaTechCulturalConvention #TechCrewMagic #ISB #ProudSchool #TechExcellence #IASASDDT #IASAS",0,"03/04/2025 00:25",https://www.instagram.com/p/DGxUmFUtT9J/,"IG image",,Lifetime,3729,1320,42,1,0,0,0
